code,name,ex_dividend_date,dividend,payment_date,yield
5133,Petra Energy Bhd (PTRE),"Apr 18, 2016",0.02,"May 18, 2016",2.06%
5133,Petra Energy Bhd (PTRE),"Apr 15, 2015",0.02,"May 15, 2015",1.67%
7229,Favelle Favco Bhd (FVCO),"Sep 07, 2018",0.135,"Sep 24, 2018",5.08%
7229,Favelle Favco Bhd (FVCO),"Sep 05, 2017",0.15,"Sep 20, 2017",6.28%
7229,Favelle Favco Bhd (FVCO),"Jul 28, 2016",0.15,"Aug 11, 2016",5.54%
7229,Favelle Favco Bhd (FVCO),"Sep 01, 2015",0.12,"Sep 11, 2015",4.41%
3867,Malaysian Pacific Industries (MPIM),"Jun 01, 2018",0.29,"Jun 20, 2018",2.42%
3867,Malaysian Pacific Industries (MPIM),"Nov 22, 2017",0.29,"Dec 08, 2017",3.45%
3867,Malaysian Pacific Industries (MPIM),"May 04, 2017",0.27,"May 23, 2017",1.89%
3867,Malaysian Pacific Industries (MPIM),"Nov 23, 2016",0.23,"Dec 09, 2016",2.13%
3867,Malaysian Pacific Industries (MPIM),"May 13, 2016",0.23,"May 31, 2016",2.86%
3867,Malaysian Pacific Industries (MPIM),"Dec 01, 2015",0.21,"Dec 18, 2015",2.87%
5355,Daiman Develop Bhd (DAIM),"Dec 06, 2017",0.055,"Dec 29, 2017",2.62%
5355,Daiman Develop Bhd (DAIM),"Dec 07, 2016",0.05,"Dec 30, 2016",2.22%
5355,Daiman Develop Bhd (DAIM),"Dec 07, 2015",0.05,"Dec 30, 2015",2.33%
7178,YSP Southeast Asia Holding Bhd (YSPS),"Jun 26, 2018",0.07,"Jul 25, 2018",2.27%
7178,YSP Southeast Asia Holding Bhd (YSPS),"Jun 28, 2017",0.07,"Jul 28, 2017",2.83%
7178,YSP Southeast Asia Holding Bhd (YSPS),"Jun 28, 2016",0.065,"Jul 28, 2016",2.77%
7178,YSP Southeast Asia Holding Bhd (YSPS),"Jul 23, 2015",0.065,"Aug 25, 2015",2.80%
5186,Malaysia Marine and Heavy Engineering Holdings Bhd (MHEB),"Feb 21, 2018",0.03,"Mar 08, 2018",4.76%
5102,Guan Chong Bhd (GNCH),"Aug 27, 2018",0.03,"Sep 28, 2018",1.32%
5102,Guan Chong Bhd (GNCH),"Nov 24, 2017",0.025,"Dec 27, 2017",1.40%
5102,Guan Chong Bhd (GNCH),"Sep 15, 2017",0.0225,"Oct 13, 2017",1.14%
5102,Guan Chong Bhd (GNCH),"Dec 01, 2016",0.015,"Jan 04, 2017",1.00%
7668,Hai O Enterprise Bhd (HAIO),"May 28, 2018",0.145,"Jun 13, 2018",3.34%
7668,Hai O Enterprise Bhd (HAIO),"Feb 23, 2018",0.17,"Mar 08, 2018",3.40%
7668,Hai O Enterprise Bhd (HAIO),"Nov 08, 2017",0.1433,"Nov 22, 2017",2.69%
7668,Hai O Enterprise Bhd (HAIO),"Feb 14, 2017",0.1067,"Mar 09, 2017",2.44%
7668,Hai O Enterprise Bhd (HAIO),"Nov 09, 2016",0.15,"Nov 23, 2016",4.25%
7668,Hai O Enterprise Bhd (HAIO),"Feb 17, 2016",0.15,"Mar 09, 2016",4.70%
0112,Mikro MSC Bhd (MIKB),"Apr 17, 2018",0.015,"May 11, 2018",4.35%
0112,Mikro MSC Bhd (MIKB),"Nov 16, 2017",0.0143,"Dec 05, 2017",4.61%
0112,Mikro MSC Bhd (MIKB),"Mar 20, 2017",0.0079,"Mar 31, 2017",1.74%
0112,Mikro MSC Bhd (MIKB),"Nov 22, 2016",0.011,"Dec 19, 2016",1.90%
7134,PW Consolidated Bhd (PWFC),"Jan 17, 2018",0.0343,"Feb 07, 2018",3.88%
7134,PW Consolidated Bhd (PWFC),"Sep 20, 2017",0.0386,"Oct 10, 2017",3.92%
7134,PW Consolidated Bhd (PWFC),"Dec 14, 2016",0.0272,"Jan 04, 2017",2.47%
7134,PW Consolidated Bhd (PWFC),"Jul 11, 2016",0.0225,"Jul 27, 2016",2.98%
7134,PW Consolidated Bhd (PWFC),"Mar 15, 2016",0.06,"Apr 01, 2016",3.87%
7134,PW Consolidated Bhd (PWFC),"Jan 20, 2016",0.03,"Feb 05, 2016",2.42%
8079,Lee Swee Kiat Group Bhd (LHTM),"Mar 28, 2018",0.015,"Apr 16, 2018",1.46%
8079,Lee Swee Kiat Group Bhd (LHTM),"May 29, 2017",0.01,"Jun 15, 2017",1.30%
5078,Marine & General Bhd (MARI),"Jul 24, 2017",0.05,"Aug 23, 2017",45.45%
9288,Bonia Corporation Bhd (BONI),"Dec 06, 2017",0.0125,"Dec 22, 2017",2.78%
9288,Bonia Corporation Bhd (BONI),"Nov 28, 2016",0.0125,"Dec 15, 2016",1.88%
9288,Bonia Corporation Bhd (BONI),"Dec 11, 2015",0.0188,"Dec 31, 2015",3.33%
9288,Bonia Corporation Bhd (BONI),"Nov 27, 2014",0.0125,"Dec 22, 2014",-
7089,Lii Hen Industries Bhd (LHEN),"Jul 03, 2018",0.135,"Jul 19, 2018",4.52%
7089,Lii Hen Industries Bhd (LHEN),"Jun 11, 2018",0.135,"Jun 29, 2018",5.65%
7089,Lii Hen Industries Bhd (LHEN),"Dec 12, 2017",0.16,"Dec 28, 2017",6.15%
7089,Lii Hen Industries Bhd (LHEN),"Sep 08, 2017",0.16,"Sep 26, 2017",4.35%
7089,Lii Hen Industries Bhd (LHEN),"Jul 07, 2017",0.16,"Jul 27, 2017",4.64%
7089,Lii Hen Industries Bhd (LHEN),"Jun 13, 2017",0.16,"Jun 29, 2017",5.02%
7103,Spritzer Bhd (SPTZ),"Jun 06, 2018",0.055,"Jun 22, 2018",2.37%
7103,Spritzer Bhd (SPTZ),"Jun 07, 2017",0.0579,"Jun 23, 2017",2.52%
7103,Spritzer Bhd (SPTZ),"Nov 09, 2016",0.055,"Nov 25, 2016",2.36%
7103,Spritzer Bhd (SPTZ),"Dec 02, 2015",0.05,"Dec 18, 2015",2.08%
7103,Spritzer Bhd (SPTZ),"Dec 02, 2014",0.04,"Dec 18, 2014",-
6238,Hock Seng Lee Bhd (HSLB),"Sep 14, 2018",0.024,"Oct 10, 2018",1.68%
6238,Hock Seng Lee Bhd (HSLB),"Jun 07, 2018",0.024,"Jun 25, 2018",1.70%
6238,Hock Seng Lee Bhd (HSLB),"Sep 15, 2017",0.024,"Oct 10, 2017",1.54%
6238,Hock Seng Lee Bhd (HSLB),"Jun 07, 2017",0.024,"Jun 23, 2017",1.62%
6238,Hock Seng Lee Bhd (HSLB),"Sep 14, 2016",0.024,"Oct 10, 2016",1.45%
6238,Hock Seng Lee Bhd (HSLB),"Jun 07, 2016",0.024,"Jun 23, 2016",1.31%
6203,Khee San Bhd (KHEE),"Feb 08, 2018",0.015,"Mar 07, 2018",2.56%
6203,Khee San Bhd (KHEE),"Feb 06, 2017",0.01,"Mar 03, 2017",1.37%
0195,Binasat Communications Bhd (BINC),"Jan 26, 2018",0.005,"Feb 13, 2018",1.12%
5007,Chin Well Holdings Bhd (CWHB),"Apr 24, 2018",0.072,"May 24, 2018",4.62%
5007,Chin Well Holdings Bhd (CWHB),"Oct 31, 2017",0.068,"Nov 23, 2017",3.86%
5007,Chin Well Holdings Bhd (CWHB),"Apr 26, 2017",0.08,"May 25, 2017",4.40%
5007,Chin Well Holdings Bhd (CWHB),"Oct 26, 2016",0.085,"Nov 18, 2016",4.89%
5007,Chin Well Holdings Bhd (CWHB),"Apr 01, 2016",0.0784,"Apr 26, 2016",5.33%
5007,Chin Well Holdings Bhd (CWHB),"Oct 28, 2015",0.0584,"Nov 23, 2015",3.06%
7190,Pelangi Publishing Group Bhd (PPGB),"Apr 04, 2018",0.02,"Apr 26, 2018",5.00%
7190,Pelangi Publishing Group Bhd (PPGB),"Apr 05, 2017",0.0138,"Apr 27, 2017",2.71%
7190,Pelangi Publishing Group Bhd (PPGB),"Apr 06, 2016",0.0125,"Apr 28, 2016",2.40%
7190,Pelangi Publishing Group Bhd (PPGB),"Apr 08, 2015",0.02,"Apr 30, 2015",3.92%
5184,Cypark Resources Berhad (CYPR),"May 25, 2018",0.056,"Jun 28, 2018",2.35%
5184,Cypark Resources Berhad (CYPR),"May 19, 2017",0.052,"Jun 22, 2017",2.00%
5184,Cypark Resources Berhad (CYPR),"May 13, 2016",0.05,"Jun 14, 2016",1.96%
5184,Cypark Resources Berhad (CYPR),"May 18, 2015",0.05,"Jun 19, 2015",2.50%
5278,Rhone Ma Holdings Bhd (RHON),"Jun 26, 2018",0.05,"Jul 13, 2018",5.99%
5278,Rhone Ma Holdings Bhd (RHON),"Jan 25, 2018",0.025,"Feb 13, 2018",2.87%
5278,Rhone Ma Holdings Bhd (RHON),"Jun 22, 2017",0.04,"Jul 13, 2017",4.30%
5278,Rhone Ma Holdings Bhd (RHON),"Mar 03, 2017",0.02,"Mar 21, 2017",1.92%
5228,ELK-Desa Resources Bhd (ELKD),"Sep 03, 2018",0.0675,"Sep 26, 2018",5.67%
5228,ELK-Desa Resources Bhd (ELKD),"Jan 23, 2018",0.0675,"Feb 08, 2018",5.77%
5228,ELK-Desa Resources Bhd (ELKD),"Aug 16, 2017",0.0672,"Aug 28, 2017",5.60%
5228,ELK-Desa Resources Bhd (ELKD),"Mar 29, 2017",0.065,"Apr 17, 2017",5.60%
5228,ELK-Desa Resources Bhd (ELKD),"Jan 16, 2017",0.0675,"Feb 08, 2017",5.53%
5196,Berjaya Food Bhd (BJFO),"Jul 10, 2018",0.04,"Jul 26, 2018",2.90%
5196,Berjaya Food Bhd (BJFO),"Apr 10, 2018",0.04,"Apr 27, 2018",2.38%
5196,Berjaya Food Bhd (BJFO),"Jan 10, 2018",0.0467,"Jan 26, 2018",2.55%
5196,Berjaya Food Bhd (BJFO),"Apr 06, 2016",0.0325,"Apr 20, 2016",1.69%
5196,Berjaya Food Bhd (BJFO),"Jan 07, 2016",0.0225,"Jan 22, 2016",1.10%
5196,Berjaya Food Bhd (BJFO),"Oct 13, 2015",0.055,"Oct 29, 2015",3.11%
7230,Tomei Consolidated Bhd (TMEI),"May 18, 2018",0.01,"Jun 08, 2018",1.90%
7230,Tomei Consolidated Bhd (TMEI),"May 20, 2015",0.01,"Jun 05, 2015",2.08%
2194,MMC Corporation Bhd (MMCB),"Jun 18, 2018",0.04,"Jul 05, 2018",2.74%
2194,MMC Corporation Bhd (MMCB),"Jun 16, 2017",0.04,"Jul 05, 2017",2.61%
2194,MMC Corporation Bhd (MMCB),"Jun 16, 2016",0.038,"Jul 05, 2016",1.49%
2194,MMC Corporation Bhd (MMCB),"Jun 18, 2015",0.035,"Jul 06, 2015",1.64%
7237,Power Root Bhd (POWE),"Jun 18, 2018",0.0667,"Jul 05, 2018",4.33%
7237,Power Root Bhd (POWE),"Mar 13, 2018",0.115,"Apr 02, 2018",7.52%
7237,Power Root Bhd (POWE),"Dec 14, 2017",0.115,"Jan 02, 2018",6.89%
7237,Power Root Bhd (POWE),"Sep 18, 2017",0.115,"Oct 03, 2017",5.87%
7237,Power Root Bhd (POWE),"Jun 15, 2017",0.115,"Jul 04, 2017",5.93%
7237,Power Root Bhd (POWE),"Mar 14, 2017",0.105,"Mar 31, 2017",4.09%
7162,Astino Bhd (ATNO),"Feb 27, 2018",0.01,"Mar 21, 2018",1.12%
7162,Astino Bhd (ATNO),"Feb 27, 2017",0.01,"Mar 22, 2017",1.08%
7162,Astino Bhd (ATNO),"Feb 29, 2016",0.0195,"Mar 24, 2016",2.45%
7162,Astino Bhd (ATNO),"Feb 26, 2015",0.0291,"Mar 27, 2015",4.55%
3239,Berjaya Assets Bhd (BERJ),"Jan 06, 2016",0.01,"Jan 28, 2016",0.72%
3239,Berjaya Assets Bhd (BERJ),"Jan 06, 2015",0.02,"Jan 29, 2015",-
2186,Kuchai Develop Bhd (KCDS),"Nov 29, 2017",0.0097,"Dec 19, 2017",0.46%
2186,Kuchai Develop Bhd (KCDS),"Dec 01, 2016",0.0085,"Dec 20, 2016",0.58%
2186,Kuchai Develop Bhd (KCDS),"Dec 29, 2015",0.0085,"Jan 22, 2016",0.71%
9172,Formosa Prosonic Industries (FPIB),"Apr 03, 2018",0.08,"Apr 18, 2018",5.52%
9172,Formosa Prosonic Industries (FPIB),"Mar 29, 2017",0.06,"Apr 18, 2017",3.11%
9172,Formosa Prosonic Industries (FPIB),"Mar 29, 2016",0.07,"Apr 15, 2016",6.86%
9172,Formosa Prosonic Industries (FPIB),"Mar 27, 2015",0.03,"Apr 10, 2015",3.26%
4057,Asian Pac Holdings Bhd (APHB),"Oct 15, 2015",0.003,"Nov 18, 2015",1.82%
7133,United U Li Corporation Bhd (UULI),"Apr 26, 2018",0.0333,"May 21, 2018",3.85%
7133,United U Li Corporation Bhd (UULI),"Mar 29, 2017",0.12,"Apr 20, 2017",4.15%
7133,United U Li Corporation Bhd (UULI),"Dec 27, 2016",0.12,"Jan 18, 2017",2.74%
7133,United U Li Corporation Bhd (UULI),"Sep 26, 2016",0.12,"Oct 18, 2016",2.76%
7133,United U Li Corporation Bhd (UULI),"Jun 23, 2016",0.12,"Jul 21, 2016",2.96%
7133,United U Li Corporation Bhd (UULI),"Apr 14, 2016",0.12,"May 12, 2016",2.17%
7095,PIE Industrial Bhd (PIEN),"May 30, 2018",0.024,"Jun 13, 2018",1.60%
7095,PIE Industrial Bhd (PIEN),"May 31, 2017",0.024,"Jun 14, 2017",1.69%
7095,PIE Industrial Bhd (PIEN),"Jun 01, 2016",0.024,"Jun 15, 2016",1.01%
7095,PIE Industrial Bhd (PIEN),"May 27, 2015",0.12,"Jun 16, 2015",0.92%
7213,Hovid Bhd (HOVI),"Sep 13, 2016",0.01,"Oct 11, 2016",3.17%
7213,Hovid Bhd (HOVI),"Sep 11, 2015",0.01,"Oct 02, 2015",2.53%
7204,D O Green Technologies Bhd (DOVT),"Jun 07, 2018",0.01,"Jun 28, 2018",1.33%
5012,Ta Ann Holdings Bhd (TAAN),"Jun 06, 2018",0.1,"Jun 29, 2018",3.65%
5012,Ta Ann Holdings Bhd (TAAN),"Sep 06, 2017",0.15,"Sep 28, 2017",5.40%
5012,Ta Ann Holdings Bhd (TAAN),"Jun 05, 2017",0.1208,"Jun 28, 2017",3.45%
5012,Ta Ann Holdings Bhd (TAAN),"Dec 01, 2016",0.0917,"Dec 23, 2016",2.63%
5012,Ta Ann Holdings Bhd (TAAN),"Jun 01, 2016",0.125,"Jun 23, 2016",3.55%
5012,Ta Ann Holdings Bhd (TAAN),"Dec 01, 2015",0.2,"Dec 22, 2015",4.99%
7773,EP Manufacturing Bhd (EPMB),"Mar 15, 2016",0.01,"Mar 31, 2016",1.90%
7773,EP Manufacturing Bhd (EPMB),"Jan 06, 2016",0.035,"Jan 22, 2016",4.93%
7773,EP Manufacturing Bhd (EPMB),"Jun 29, 2015",0.04,"Jul 15, 2015",-
5120,AmFIRST Real Estate Investment Trust (AMFL),"May 07, 2018",0.042,"May 25, 2018",7.00%
8,Willowglen MSC Bhd (WLOW),"May 31, 2018",0.01,"Jun 20, 2018",1.92%
8,Willowglen MSC Bhd (WLOW),"May 24, 2018",0.02,"Jun 13, 2018",1.77%
8,Willowglen MSC Bhd (WLOW),"May 11, 2017",0.02,"May 31, 2017",1.94%
8,Willowglen MSC Bhd (WLOW),"May 12, 2016",0.02,"May 26, 2016",2.41%
8,Willowglen MSC Bhd (WLOW),"May 13, 2015",0.02,"May 28, 2015",2.86%
5176,Sunway Real Estate Investment Trust (SUNW),"Aug 23, 2018",0.0957,"Sep 12, 2018",5.50%
5176,Sunway Real Estate Investment Trust (SUNW),"May 16, 2018",0.0969,"Jun 05, 2018",5.63%
5176,Sunway Real Estate Investment Trust (SUNW),"Feb 20, 2018",0.0969,"Mar 08, 2018",5.77%
5176,Sunway Real Estate Investment Trust (SUNW),"Nov 13, 2017",0.0959,"Nov 29, 2017",5.61%
5176,Sunway Real Estate Investment Trust (SUNW),"Aug 24, 2017",0.0919,"Sep 12, 2017",5.31%
5176,Sunway Real Estate Investment Trust (SUNW),"May 18, 2017",0.0904,"Jun 06, 2017",5.26%
4251,I-Berhad (IBHD),"Sep 04, 2018",0.0213,"Sep 21, 2018",4.02%
4251,I-Berhad (IBHD),"Jul 11, 2017",0.0188,"Jul 27, 2017",3.65%
4251,I-Berhad (IBHD),"Jul 29, 2016",0.013,"Aug 16, 2016",2.17%
4251,I-Berhad (IBHD),"Sep 03, 2015",0.0151,"Sep 22, 2015",2.96%
5401,Tropicana Corporation Bhd (TROP),"Feb 07, 2018",0.016,"Feb 22, 2018",1.78%
5401,Tropicana Corporation Bhd (TROP),"Oct 12, 2017",0.02,"Nov 10, 2017",2.20%
5401,Tropicana Corporation Bhd (TROP),"Jan 31, 2017",0.0247,"Feb 24, 2017",2.63%
5401,Tropicana Corporation Bhd (TROP),"Mar 03, 2016",0.07,"Mar 17, 2016",6.80%
5401,Tropicana Corporation Bhd (TROP),"Apr 23, 2014",0.0617,"May 09, 2014",5.37%
5159,Yoong Onn Corporation Bhd (YGON),"Jul 05, 2018",0.05,"Jul 26, 2018",4.03%
5159,Yoong Onn Corporation Bhd (YGON),"Dec 20, 2017",0.05,"Jan 18, 2018",4.50%
5159,Yoong Onn Corporation Bhd (YGON),"Jul 07, 2017",0.04,"Jul 28, 2017",3.08%
5159,Yoong Onn Corporation Bhd (YGON),"Dec 20, 2016",0.04,"Jan 18, 2017",3.17%
5159,Yoong Onn Corporation Bhd (YGON),"Jul 07, 2016",0.04,"Jul 28, 2016",3.48%
5159,Yoong Onn Corporation Bhd (YGON),"Jan 06, 2016",0.04,"Jan 28, 2016",3.74%
6815,Eupe Corporation Bhd (EUPE),"Nov 11, 2014",0.015,"Dec 12, 2014",2.00%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"Sep 18, 2018",0.357,"Oct 17, 2018",1.83%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"Jun 18, 2018",0.86,"Jul 03, 2018",4.51%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"May 02, 2018",0.76,"May 18, 2018",3.90%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"Sep 19, 2017",0.77,"Oct 06, 2017",4.67%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"May 03, 2017",0.72,"May 19, 2017",4.89%
2836,Carlsberg Brewery Malaysia Bhd (CBMS),"Sep 21, 2016",0.72,"Oct 07, 2016",4.98%
5192,K Seng Seng Corporation Bhd (KSSC),"May 24, 2018",0.02,"Jun 11, 2018",5.00%
5192,K Seng Seng Corporation Bhd (KSSC),"Jun 13, 2017",0.015,"Jun 30, 2017",3.75%
5192,K Seng Seng Corporation Bhd (KSSC),"Jun 13, 2016",0.008,"Jun 30, 2016",1.72%
5192,K Seng Seng Corporation Bhd (KSSC),"May 29, 2015",0.02,"Jun 19, 2015",5.41%
5080,Poh Kong Holdings Bhd (POHK),"Feb 13, 2018",0.01,"Mar 09, 2018",2.00%
5080,Poh Kong Holdings Bhd (POHK),"Feb 14, 2017",0.01,"Mar 09, 2017",1.63%
5080,Poh Kong Holdings Bhd (POHK),"Feb 12, 2016",0.01,"Mar 09, 2016",2.08%
5080,Poh Kong Holdings Bhd (POHK),"Feb 12, 2015",0.01,"Mar 09, 2015",-
0101,TMC Life Sciences Bhd (TMCN),"Feb 12, 2018",0.0017,"Feb 28, 2018",0.23%
0101,TMC Life Sciences Bhd (TMCN),"Jan 26, 2017",0.0012,"Feb 13, 2017",0.14%
0101,TMC Life Sciences Bhd (TMCN),"Oct 26, 2015",0.0014,"Nov 09, 2015",0.15%
0100,ES Ceramics Technology Bhd (ESCM),"Oct 03, 2017",0.006,"Oct 20, 2017",2.73%
0100,ES Ceramics Technology Bhd (ESCM),"Sep 22, 2016",0.006,"Oct 21, 2016",1.71%
3921,Mwe Holdings Bhd (MWEM),"Jun 09, 2017",0.02,"Jun 29, 2017",1.16%
3921,Mwe Holdings Bhd (MWEM),"May 15, 2015",0.0133,"Jun 03, 2015",1.10%
5152,Muar Ban Lee Group Bhd (MUBL),"Jun 14, 2018",0.01,"Jul 04, 2018",0.88%
5152,Muar Ban Lee Group Bhd (MUBL),"Mar 13, 2018",0.02,"Mar 29, 2018",1.92%
5152,Muar Ban Lee Group Bhd (MUBL),"Mar 10, 2017",0.04,"Mar 29, 2017",3.13%
5152,Muar Ban Lee Group Bhd (MUBL),"Sep 15, 2016",0.02,"Oct 05, 2016",1.79%
5152,Muar Ban Lee Group Bhd (MUBL),"Dec 11, 2015",0.03,"Dec 28, 2015",3.00%
5152,Muar Ban Lee Group Bhd (MUBL),"May 18, 2015",0.03,"Jun 03, 2015",-
5024,Hup Seng Industries Bhd (HSIB),"Mar 14, 2018",0.06,"Apr 03, 2018",5.66%
5024,Hup Seng Industries Bhd (HSIB),"Dec 14, 2017",0.05,"Jan 08, 2018",4.55%
5024,Hup Seng Industries Bhd (HSIB),"Sep 20, 2017",0.04,"Oct 10, 2017",3.60%
5024,Hup Seng Industries Bhd (HSIB),"Mar 20, 2017",0.04,"Apr 10, 2017",3.39%
5024,Hup Seng Industries Bhd (HSIB),"Sep 20, 2016",0.04,"Oct 10, 2016",3.31%
5024,Hup Seng Industries Bhd (HSIB),"Mar 23, 2016",0.04,"Apr 13, 2016",3.17%
0146,JF Technology BHD (JFTB),"Dec 14, 2017",0.012,"Dec 29, 2017",1.39%
0146,JF Technology BHD (JFTB),"Mar 09, 2016",0.005,"Mar 25, 2016",0.26%
0161,SCH Group Bhd (SCHG),"Sep 05, 2016",0.0085,"Sep 28, 2016",4.25%
0161,SCH Group Bhd (SCHG),"Feb 10, 2016",0.015,"Feb 26, 2016",6.12%
0161,SCH Group Bhd (SCHG),"Feb 11, 2015",0.015,"Mar 05, 2015",6.98%
5139,Aeon Credit Service Bhd (ANCR),"Jun 27, 2018",0.4113,"Jul 19, 2018",2.71%
5139,Aeon Credit Service Bhd (ANCR),"Oct 17, 2017",0.428,"Nov 07, 2017",3.34%
5139,Aeon Credit Service Bhd (ANCR),"Jun 23, 2017",0.42,"Jul 19, 2017",3.28%
5139,Aeon Credit Service Bhd (ANCR),"Oct 18, 2016",0.601,"Nov 07, 2016",3.79%
5139,Aeon Credit Service Bhd (ANCR),"Jun 24, 2016",0.5945,"Jul 15, 2016",4.00%
5139,Aeon Credit Service Bhd (ANCR),"Oct 20, 2015",0.5945,"Nov 04, 2015",4.66%
5126,Sarawak Oil Palms Bhd (SOPS),"Jun 27, 2018",0.06,"Jul 20, 2018",1.93%
5126,Sarawak Oil Palms Bhd (SOPS),"Jun 28, 2017",0.05,"Jul 21, 2017",1.37%
5126,Sarawak Oil Palms Bhd (SOPS),"Jun 28, 2016",0.0473,"Jul 22, 2016",1.40%
5126,Sarawak Oil Palms Bhd (SOPS),"Jun 26, 2015",0.05,"Jul 23, 2015",1.13%
7217,Eonmetall Group Bhd (EONM),"Jan 24, 2018",0.025,"Feb 12, 2018",4.63%
7217,Eonmetall Group Bhd (EONM),"Oct 28, 2016",0.025,"Nov 25, 2016",3.23%
5075,Plenitude Bhd (PLET),"Nov 01, 2017",0.045,"Nov 10, 2017",3.00%
5075,Plenitude Bhd (PLET),"Nov 11, 2016",0.045,"Nov 25, 2016",2.76%
5075,Plenitude Bhd (PLET),"Nov 04, 2015",0.045,"Nov 18, 2015",2.62%
7140,Oka Corporation Bhd (OKAC),"Apr 06, 2018",0.055,"Apr 20, 2018",3.99%
7140,Oka Corporation Bhd (OKAC),"Oct 31, 2017",0.055,"Nov 17, 2017",3.57%
7140,Oka Corporation Bhd (OKAC),"Apr 13, 2017",0.055,"Apr 26, 2017",2.84%
7140,Oka Corporation Bhd (OKAC),"Nov 02, 2016",0.05,"Nov 18, 2016",3.50%
7140,Oka Corporation Bhd (OKAC),"Feb 04, 2016",0.03,"Feb 22, 2016",2.50%
7140,Oka Corporation Bhd (OKAC),"Nov 04, 2015",0.03,"Nov 26, 2015",3.35%
4944,Nylex (Malaysia) Bhd (NMBS),"Nov 20, 2017",0.02,"Dec 06, 2017",2.90%
4944,Nylex (Malaysia) Bhd (NMBS),"Dec 02, 2016",0.02,"Dec 16, 2016",2.12%
4944,Nylex (Malaysia) Bhd (NMBS),"Dec 03, 2015",0.02,"Dec 18, 2015",2.99%
4944,Nylex (Malaysia) Bhd (NMBS),"Dec 03, 2014",0.03,"Dec 19, 2014",-
168,Boilermech Holdings Bhd (BOIL),"Aug 24, 2018",0.0175,"Sep 20, 2018",2.63%
168,Boilermech Holdings Bhd (BOIL),"Aug 24, 2017",0.015,"Sep 15, 2017",2.14%
168,Boilermech Holdings Bhd (BOIL),"Aug 22, 2016",0.015,"Sep 15, 2016",1.66%
168,Boilermech Holdings Bhd (BOIL),"Aug 24, 2015",0.0175,"Sep 18, 2015",1.75%
6068,PCCS Group Bhd (PCCS),"Aug 20, 2018",0.01,"Sep 07, 2018",4.17%
7609,Ajiya Bhd (AJIY),"May 16, 2018",0.01,"Jun 06, 2018",1.64%
7609,Ajiya Bhd (AJIY),"May 17, 2017",0.02,"Jun 06, 2017",4.00%
7609,Ajiya Bhd (AJIY),"May 18, 2016",0.015,"Jun 07, 2016",1.78%
7609,Ajiya Bhd (AJIY),"May 15, 2015",0.02,"Jun 04, 2015",0.58%
3298,Hexza Corporation Bhd (HXZS),"Nov 27, 2017",0.05,"Dec 08, 2017",7.04%
3298,Hexza Corporation Bhd (HXZS),"Nov 18, 2016",0.045,"Dec 08, 2016",4.66%
3298,Hexza Corporation Bhd (HXZS),"Nov 24, 2015",0.045,"Dec 10, 2015",4.95%
3298,Hexza Corporation Bhd (HXZS),"Nov 24, 2014",0.04,"Dec 10, 2014",-
9873,Prestar Resources Bhd (PTAR),"Jun 08, 2018",0.05,"Jun 28, 2018",5.88%
9873,Prestar Resources Bhd (PTAR),"Nov 01, 2017",0.04,"Nov 17, 2017",4.49%
9873,Prestar Resources Bhd (PTAR),"Jun 05, 2017",0.03,"Jun 16, 2017",2.26%
9873,Prestar Resources Bhd (PTAR),"Jan 19, 2017",0.02,"Feb 16, 2017",2.09%
9873,Prestar Resources Bhd (PTAR),"Jul 27, 2016",0.02,"Aug 19, 2016",2.82%
9873,Prestar Resources Bhd (PTAR),"Aug 18, 2015",0.02,"Sep 09, 2015",3.85%
7250,Uzma Bhd (UZMA),"Dec 08, 2014",0.0378,"Jan 09, 2015",2.16%
3719,Panasonic Manufacture Malaysia (PMMY),"Sep 05, 2018",1.48,"Sep 25, 2018",3.62%
3719,Panasonic Manufacture Malaysia (PMMY),"Dec 26, 2017",1.17,"Jan 18, 2018",3.15%
3719,Panasonic Manufacture Malaysia (PMMY),"Sep 06, 2017",1.17,"Sep 25, 2017",2.94%
3719,Panasonic Manufacture Malaysia (PMMY),"Dec 23, 2016",1.39,"Jan 18, 2017",3.75%
3719,Panasonic Manufacture Malaysia (PMMY),"Sep 06, 2016",1.39,"Sep 23, 2016",3.84%
3719,Panasonic Manufacture Malaysia (PMMY),"Dec 22, 2015",0.5,"Jan 15, 2016",1.71%
3069,Mega First Corporation Bhd (MEGA),"Jun 20, 2018",0.04,"Jul 06, 2018",1.12%
3069,Mega First Corporation Bhd (MEGA),"Sep 27, 2017",0.05,"Oct 13, 2017",1.45%
3069,Mega First Corporation Bhd (MEGA),"Jun 21, 2017",0.05,"Jul 07, 2017",1.40%
3069,Mega First Corporation Bhd (MEGA),"Sep 28, 2016",0.07,"Oct 14, 2016",2.15%
3069,Mega First Corporation Bhd (MEGA),"Jun 20, 2016",0.0763,"Jul 01, 2016",3.70%
3069,Mega First Corporation Bhd (MEGA),"Sep 22, 2015",0.0701,"Oct 09, 2015",3.94%
8494,LBI Capital Bhd (LBIP),"May 02, 2018",0.03,"May 21, 2018",3.61%
8494,LBI Capital Bhd (LBIP),"Jun 09, 2017",0.105,"Jun 30, 2017",10.19%
